"Name"	"FC"	"PValue"	"Marker"
"4144"	"ID4144"	1.141363	0.823251	0
"4145"	"ID4145"	1.164143	0.426414	0
"4146"	"ID4146"	1.852772	0.658762	0
"4147"	"ID4147"	1.180392	0.632443	0
"4148"	"ID4148"	0.948164	0.928215	0
"4149"	"ID4149"	0.972813	0.948804	0
"4150"	"ID4150"	1.328278	0.569246	0
"4151"	"ID4151"	2.904057	0.002056	0
"4152"	"ID4152"	4.972039	0.000589	0
"4153"	"ID4153"	0.496143	0.153739	0
"4154"	"ID4154"	0.338838	0.002216	0
"4155"	"ID4155"	2.264162	0.030457	0
"4156"	"ID4156"	1.317743	0.024708	0
"4157"	"ID4157"	0.537645	0.155731	0
"4158"	"ID4158"	2.29422	0.537214	0
"4159"	"ID4159"	1.97932	0.07559	0
"4160"	"ID4160"	0.351033	0.341898	0
"4161"	"ID4161"	1.110115	0.585612	0
"4162"	"ID4162"	2.329855	0.186425	0
"4163"	"ID4163"	0.839025	0.270943	0
"4164"	"ID4164"	0.510624	0.284854	0
"4165"	"ID4165"	1.572526	0.337026	0
"4166"	"ID4166"	1.493115	0.366268	0
"4167"	"ID4167"	1.459466	0.109045	0
"4168"	"ID4168"	3.440625	0.002277	0
"4169"	"ID4169"	0.657492	0.646892	0
"4170"	"ID4170"	1.752489	9.1e-05	0
"4171"	"ID4171"	8.369991	0.000535	0
"4172"	"ID4172"	0.645042	0.417691	0
"4173"	"ID4173"	0.287107	0.076653	0
"4174"	"ID4174"	0.474838	0.000238	0
"4175"	"ID4175"	5.709191	0.001125	0
"4176"	"ID4176"	1.5304	0.025843	0
"4177"	"ID4177"	0.048582	0.032817	0
"4178"	"ID4178"	3.44377	0.001022	0
"4179"	"ID4179"	7.841332	0.020202	0
"4180"	"ID4180"	1.800595	0.229209	0
"4181"	"ID4181"	0.287678	0.000182	0
"4182"	"ID4182"	1.202388	0.050632	0
"4183"	"ID4183"	0.973164	0.966694	0
"4184"	"ID4184"	0.579335	0.520029	0
"4185"	"ID4185"	2.173778	0.070225	0
"4186"	"ID4186"	1.048477	0.91975	0
"4187"	"ID4187"	0.92057	0.749241	0
"4188"	"ID4188"	2.574596	0.000418	0
"4189"	"ID4189"	1.060295	0.924434	0
"4190"	"ID4190"	0.321984	0.054926	0
"4191"	"ID4191"	0.689111	0.188782	0
"4192"	"ID4192"	0.06676	9.4e-05	0
"4193"	"ID4193"	4.006492	3.5e-05	0
"4194"	"ID4194"	0.321658	0.262588	0
"4195"	"ID4195"	1.047956	0.956868	0
"4196"	"ID4196"	1.578184	0.107601	0
"4197"	"ID4197"	0.270819	0.164137	0
"4198"	"ID4198"	0.632367	0.460797	0
"4199"	"ID4199"	1.191347	0.704416	0
"4200"	"ID4200"	1.184478	0.845591	0
"4201"	"ID4201"	6.633043	0.001913	0
"4202"	"ID4202"	0.247658	0.419286	0
"4203"	"ID4203"	4.233833	0.023821	0
"4204"	"ID4204"	1.513412	0.07536	0
"4205"	"ID4205"	1.07902	0.92443	0
"4206"	"ID4206"	1.442194	0.475782	0
"4207"	"ID4207"	1.692387	0.365458	0
"4208"	"ID4208"	0.403354	0.185639	0
"4209"	"ID4209"	2.861783	0.353579	0
"4210"	"ID4210"	0.968725	0.947061	0
"4211"	"ID4211"	0.806328	0.601384	0
"4212"	"ID4212"	3.219664	0.061838	0
"4213"	"ID4213"	0.54756	0.232602	0
"4214"	"ID4214"	2.092311	0.070695	0
"4215"	"ID4215"	0.892192	0.301625	0
"4216"	"ID4216"	0.258651	0.099534	0
"4217"	"ID4217"	0.947328	0.829012	0
"4218"	"ID4218"	1.480506	0.645765	0
"4219"	"ID4219"	1.442212	0.320683	0
"4220"	"ID4220"	0.61367	0.025366	0
"4221"	"ID4221"	3.177441	0.052923	0
"4222"	"ID4222"	1.080805	0.873468	0
"4223"	"ID4223"	1.286206	0.017774	0
"4224"	"ID4224"	0.497207	0.000858	0
"4225"	"ID4225"	2.150511	0.000603	0
"4226"	"ID4226"	2.184402	0.301072	0
"4227"	"ID4227"	0.719217	0.727387	0
"4228"	"ID4228"	0.981228	0.653905	0
"4229"	"ID4229"	0.761834	0.30072	0
"4230"	"ID4230"	0.779416	0.499598	0
"4231"	"ID4231"	2.091618	0.000376	0
"4232"	"ID4232"	0.441275	0.231036	0
"4233"	"ID4233"	0.081312	0.000392	0
"4234"	"ID4234"	3.543896	0.008526	0
"4235"	"ID4235"	0.413514	0.001228	0
"4236"	"ID4236"	1.574487	0.503247	0
"4237"	"ID4237"	1.415202	0.079138	0
"4238"	"ID4238"	0.898707	0.823697	0
"4239"	"ID4239"	0.874041	0.831522	0
"4240"	"ID4240"	0.714768	0.023539	0
"4241"	"ID4241"	0.262373	0.303841	0
"4242"	"ID4242"	1.47359	0.447897	0
"4243"	"ID4243"	1.029517	0.916568	0
"4244"	"ID4244"	1.567458	0.362345	0
"4245"	"ID4245"	0.968089	0.948563	0
"4246"	"ID4246"	1.539571	0.552514	0
"4247"	"ID4247"	2.257165	0.225927	0
"4248"	"ID4248"	1.738979	0.00698	0
"4249"	"ID4249"	0.29115	0.428008	0
"4250"	"ID4250"	0.253589	0.01636	0
"4251"	"ID4251"	1.394719	0.078428	0
"4252"	"ID4252"	0.482307	0.087324	0
"4253"	"ID4253"	7.298308	0.307544	0
"4254"	"ID4254"	0.025666	0.005102	0
"4255"	"ID4255"	1.469065	0.596912	0
"4256"	"ID4256"	7.306792	0.000194	0
"4257"	"ID4257"	0.299628	0.140627	0
"4258"	"ID4258"	1.780157	0.062537	0
"4259"	"ID4259"	2.915103	0.216982	0
"4260"	"ID4260"	1.6493	0.000639	0
"4261"	"ID4261"	1.260465	0.576914	0
"4262"	"ID4262"	0.503402	0.111496	0
"4263"	"ID4263"	2.155074	0.23465	0
"4264"	"ID4264"	2.512886	0.13657	0
"4265"	"ID4265"	3.813032	0.248615	0
"4266"	"ID4266"	0.591277	0.177733	0
"4267"	"ID4267"	2.280446	0.084493	0
"4268"	"ID4268"	4.037562	0.029865	0
"4269"	"ID4269"	0.107636	0.000167	0
"4270"	"ID4270"	0.269076	0.000338	0
"4271"	"ID4271"	1.691137	0.004538	0
"4272"	"ID4272"	13.834232	0.349337	0
"4273"	"ID4273"	0.106748	0.000448	0
"4274"	"ID4274"	1.042792	0.942987	0
"4275"	"ID4275"	0.406517	0.429587	0
"4276"	"ID4276"	0.665991	0.280415	0
"4277"	"ID4277"	1.319478	0.607215	0
"4278"	"ID4278"	0.496259	0.001604	0
"4279"	"ID4279"	11.849051	6e-05	0
"4280"	"ID4280"	0.489264	0.324819	0
"4281"	"ID4281"	0.439617	0.476978	0
"4282"	"ID4282"	3.693429	0.288903	0
"4283"	"ID4283"	1.751933	0.467729	0
"4284"	"ID4284"	1.168614	0.716255	0
"4285"	"ID4285"	1.292744	0.418498	0
"4286"	"ID4286"	1.472563	0.681741	0
"4287"	"ID4287"	0.272956	0.429956	0
"4288"	"ID4288"	9.943704	0.001174	0
"4289"	"ID4289"	2.219672	0.42916	0
"4290"	"ID4290"	0.844304	0.580865	0
"4291"	"ID4291"	1.351744	0.494217	0
"4292"	"ID4292"	1.353914	0.092659	0
"4293"	"ID4293"	1.250878	0.167063	0
"4294"	"ID4294"	1.39854	0.570643	0
"4295"	"ID4295"	0.975522	0.9691	0
"4296"	"ID4296"	0.943652	0.813951	0
"4297"	"ID4297"	1.353302	0.676823	0
"4298"	"ID4298"	1.043009	0.926771	0
"4299"	"ID4299"	0.443891	0.000183	0
"4300"	"ID4300"	0.900946	0.64176	0
"4301"	"ID4301"	0.694588	0.538933	0
"4302"	"ID4302"	1.006523	0.992666	0
"4303"	"ID4303"	0.29224	0.010952	0
"4304"	"ID4304"	2.43512	0.018592	0
"4305"	"ID4305"	0.852605	0.736495	0
"4306"	"ID4306"	442.194706	7e-06	0
"4307"	"ID4307"	1.64611	0.011212	0
"4308"	"ID4308"	0.69855	0.57931	0
"4309"	"ID4309"	405.982942	0	0
"4310"	"ID4310"	2.60585	0.003127	0
"4311"	"ID4311"	4.827903	0.01782	0
"4312"	"ID4312"	5.834146	0.00341	0
"4313"	"ID4313"	0.324236	0.006267	0
"4314"	"ID4314"	2.213635	0.454536	0
"4315"	"ID4315"	1.100859	0.858844	0
"4316"	"ID4316"	1.414615	0.001525	0
"4317"	"ID4317"	1.762397	0.136012	0
"4318"	"ID4318"	0.538296	0.193474	0
"4319"	"ID4319"	1.567096	0.121009	0
"4320"	"ID4320"	0.707082	0.418247	0
"4321"	"ID4321"	1.062704	0.053347	0
"4322"	"ID4322"	0.889937	0.713365	0
"4323"	"ID4323"	0.805093	0.059028	0
"4324"	"ID4324"	0.044573	0.007148	0
"4325"	"ID4325"	0.543594	0.191049	0
"4326"	"ID4326"	2.167246	0.230925	0
"4327"	"ID4327"	1.541438	0.453085	0
"4328"	"ID4328"	0.900941	0.23406	0
"4329"	"ID4329"	2.451928	0.052827	0
"4330"	"ID4330"	1.204005	0.651914	0
"4331"	"ID4331"	0.820343	0.646418	0
"4332"	"ID4332"	0.419087	0.218067	0
"4333"	"ID4333"	5.774513	0.00078	0
"4334"	"ID4334"	1.737412	0.018997	0
"4335"	"ID4335"	1.889503	0.00312	0
"4336"	"ID4336"	2.259291	0.025837	0
"4337"	"ID4337"	1.686253	0.430178	0
"4338"	"ID4338"	1.223375	0.269133	0
"4339"	"ID4339"	0.991912	0.985863	0
"4340"	"ID4340"	4.333103	0	0
"4341"	"ID4341"	0.774803	0.009241	0
"4342"	"ID4342"	1.890998	0.000238	0
"4343"	"ID4343"	0.861367	0.669189	0
"4344"	"ID4344"	0.783963	0.0581	0
"4345"	"ID4345"	1.777258	0.196038	0
"4346"	"ID4346"	0.557314	0.380639	0
"4347"	"ID4347"	1.156701	0.775568	0
"4348"	"ID4348"	1.654306	0.589076	0
"4349"	"ID4349"	0.41218	0.066951	0
"4350"	"ID4350"	0.742877	0.667122	0
"4351"	"ID4351"	2.325552	0.002253	0
"4352"	"ID4352"	0.617847	0.407596	0
"4353"	"ID4353"	0.717984	0.009053	0
"4354"	"ID4354"	1.025809	0.913265	0
"4355"	"ID4355"	1.61542	0.01932	0
"4356"	"ID4356"	1.432239	0.128882	0
"4357"	"ID4357"	1.120247	0.833655	0
"4358"	"ID4358"	3.354608	0.07431	0
"4359"	"ID4359"	0.04759	5.1e-05	0
"4360"	"ID4360"	1.015268	0.846021	0
"4361"	"ID4361"	0.444716	0.326917	0
"4362"	"ID4362"	2.877114	0.417814	0
"4363"	"ID4363"	1.571704	0.359292	0
"4364"	"ID4364"	2.244526	0.077506	0
"4365"	"ID4365"	1.342264	0.033317	0
"4366"	"ID4366"	0.499083	0.488604	0
"4367"	"ID4367"	0.651799	0.017723	0
"4368"	"ID4368"	0.996102	0.993887	0
"4369"	"ID4369"	0.872338	0.314791	0
"4370"	"ID4370"	1.119729	0.772396	0
"4371"	"ID4371"	1.447313	0.51878	0
"4372"	"ID4372"	0.203621	0.001808	0
"4373"	"ID4373"	1.408951	0.409409	0
"4374"	"ID4374"	0.200683	0.105322	0
"4375"	"ID4375"	2.670346	0.001639	0
"4376"	"ID4376"	1.576274	0.003526	0
"4377"	"ID4377"	0.502512	0.326362	0
"4378"	"ID4378"	1.319758	0.368727	0
"4379"	"ID4379"	0.449235	0.279309	0
"4380"	"ID4380"	1.70975	0.015753	0
"4381"	"ID4381"	1.508791	0.452579	0
"4382"	"ID4382"	2.296874	0.001936	0
"4383"	"ID4383"	2.322367	0.000847	0
"4384"	"ID4384"	0.177126	0.002376	0
"4385"	"ID4385"	1.076307	0.242754	0
"4386"	"ID4386"	1.349955	0.001626	0
"4387"	"ID4387"	0.682956	0.149998	0
"4388"	"ID4388"	1.026728	0.905716	0
"4389"	"ID4389"	6.36982	0.000428	0
"4390"	"ID4390"	0.93604	0.354029	0
"4391"	"ID4391"	0.189019	0.145755	0
"4392"	"ID4392"	1.370421	0.143151	0
"4393"	"ID4393"	4.235378	0.231211	0
"4394"	"ID4394"	1.606488	0.004383	0
"4395"	"ID4395"	1.062679	0.767762	0
"4396"	"ID4396"	1.709965	0.154836	0
"4397"	"ID4397"	0.995685	0.995703	0
"4398"	"ID4398"	1.216539	0.092808	0
"4399"	"ID4399"	1.159607	0.090624	0
"4400"	"ID4400"	1.094396	0.754907	0
"4401"	"ID4401"	0.85276	0.647997	0
"4402"	"ID4402"	0.563422	0.025889	0
"4403"	"ID4403"	0.86162	0.807028	0
"4404"	"ID4404"	0.57824	0.470435	0
"4405"	"ID4405"	0.231819	0.477964	0
"4406"	"ID4406"	1.988287	0.188243	0
"4407"	"ID4407"	2.736807	0.15608	0
"4408"	"ID4408"	0.620596	0.000118	0
"4409"	"ID4409"	1.502688	0.108681	0
"4410"	"ID4410"	0.61155	0.055857	0
"4411"	"ID4411"	3.272773	0.002386	0
"4412"	"ID4412"	2.211266	0.249301	0
"4413"	"ID4413"	0.442623	0.063381	0
"4414"	"ID4414"	0.323324	0.001597	0
"4415"	"ID4415"	0.289193	0.001028	0
"4416"	"ID4416"	1.053226	0.783684	0
"4417"	"ID4417"	0.687386	0.75083	0
"4418"	"ID4418"	1.127554	0.8249	0
"4419"	"ID4419"	1.077289	0.855425	0
"4420"	"ID4420"	1.160642	0.755184	0
"4421"	"ID4421"	1.089216	0.759177	0
"4422"	"ID4422"	4.129562	0.063547	0
"4423"	"ID4423"	0.991364	0.987389	0
"4424"	"ID4424"	1.261277	0.752906	0
"4425"	"ID4425"	0.121782	0.002131	0
"4426"	"ID4426"	0.798564	0.654217	0
"4427"	"ID4427"	0.436834	0.000241	0
"4428"	"ID4428"	0.895326	0.799887	0
"4429"	"ID4429"	0.923425	0.889397	0
"4430"	"ID4430"	0.655451	0.132432	0
"4431"	"ID4431"	2.932794	0.173987	0
"4432"	"ID4432"	2.058279	0.002397	0
"4433"	"ID4433"	0.245313	0.367504	0
"4434"	"ID4434"	1.838048	0.412723	0
"4435"	"ID4435"	0.705267	0.225325	0
"4436"	"ID4436"	1.120326	0.681986	0
"4437"	"ID4437"	1.119164	0.806709	0
"4438"	"ID4438"	2.327211	3e-05	0
"4439"	"ID4439"	1.060853	0.890779	0
"4440"	"ID4440"	2.753859	0.0301	0
"4441"	"ID4441"	1.860691	0.256249	0
"4442"	"ID4442"	17.045402	0.000119	0
"4443"	"ID4443"	0.735655	0.013871	0
"4444"	"ID4444"	1.466722	0.298371	0
"4445"	"ID4445"	1.023952	0.333032	0
"4446"	"ID4446"	0.560316	0.111151	0
"4447"	"ID4447"	8.636423	0.005163	0
"4448"	"ID4448"	0.314889	0.016549	0
"4449"	"ID4449"	1.020817	0.971371	0
"4450"	"ID4450"	1.190568	0.710252	0
"4451"	"ID4451"	0.004881	0.115894	0
"4452"	"ID4452"	0.894277	0.827406	0
"4453"	"ID4453"	12.569549	0.367498	0
"4454"	"ID4454"	3.114646	0.179372	0
"4455"	"ID4455"	0.644962	0.054741	0
"4456"	"ID4456"	0.358397	0.002608	0
"4457"	"ID4457"	1.089705	0.885602	0
"4458"	"ID4458"	0.79801	0.655871	0
"4459"	"ID4459"	0.915599	0.381488	0
"4460"	"ID4460"	1.168455	0.006272	0
"4461"	"ID4461"	10.001268	0.000384	0
"4462"	"ID4462"	0.995407	0.980301	0
"4463"	"ID4463"	1.991136	0.019917	0
"4464"	"ID4464"	1.180468	0.788741	0
"4465"	"ID4465"	1.212525	0.06502	0
"4466"	"ID4466"	0.792013	0.69859	0
"4467"	"ID4467"	1.047839	0.876655	0
"4468"	"ID4468"	1.045429	0.941067	0
"4469"	"ID4469"	0.028908	0	0
"4470"	"ID4470"	1.692238	0.165801	0
"4471"	"ID4471"	1.10855	0.630443	0
"4472"	"ID4472"	0.778533	0.637553	0
"4473"	"ID4473"	0.5104	0.143946	0
"4474"	"ID4474"	0.589184	0.061318	0
"4475"	"ID4475"	1.139161	0.730667	0
"4476"	"ID4476"	0.945029	0.914257	0
"4477"	"ID4477"	1.372805	0.574754	0
"4478"	"ID4478"	2.338256	8e-05	0
"4479"	"ID4479"	0.722738	0.538743	0
"4480"	"ID4480"	0.761265	0.457817	0
"4481"	"ID4481"	0.824067	0.553195	0
"4482"	"ID4482"	2.001393	0.380817	0
"4483"	"ID4483"	1.491271	0.651529	0
"4484"	"ID4484"	2.238629	0.000786	0
"4485"	"ID4485"	1.525345	0.437609	0
"4486"	"ID4486"	12.636584	0.000422	0
"4487"	"ID4487"	5.024526	0.003311	0
"4488"	"ID4488"	19.097592	5e-05	0
"4489"	"ID4489"	1.154015	0.057264	0
"4490"	"ID4490"	0.708738	0.428341	0
"4491"	"ID4491"	1.24785	0.566533	0
"4492"	"ID4492"	1.206614	0.041643	0
"4493"	"ID4493"	0.889763	0.800694	0
"4494"	"ID4494"	0.689341	0.009143	0
"4495"	"ID4495"	1.497766	0.449438	0
"4496"	"ID4496"	0.522417	0.522669	0
"4497"	"ID4497"	0.853851	0.472595	0
"4498"	"ID4498"	0.882238	0.673523	0
"4499"	"ID4499"	3.804823	0.077271	0
"4500"	"ID4500"	1.751131	0.337918	0
"4501"	"ID4501"	0.965956	0.943736	0
"4502"	"ID4502"	0.543905	0.013367	0
"4503"	"ID4503"	0.474522	0.004729	0
"4504"	"ID4504"	19.753804	0.011228	0
"4505"	"ID4505"	1.266008	0.017479	0
"4506"	"ID4506"	1.294344	0.481019	0
"4507"	"ID4507"	0.770123	0.57615	0
"4508"	"ID4508"	2.021441	0.233601	0
"4509"	"ID4509"	0.743282	0.425714	0
"4510"	"ID4510"	1.246849	0.707562	0
"4511"	"ID4511"	0.988819	0.972482	0
"4512"	"ID4512"	1.215692	0.671499	0
"4513"	"ID4513"	4.746287	0.001628	0
"4514"	"ID4514"	3.79622	0.092125	0
"4515"	"ID4515"	1.795866	0.00739	0
"4516"	"ID4516"	0.803696	0.727691	0
"4517"	"ID4517"	15.747249	0.013186	0
"4518"	"ID4518"	0.859447	0.592101	0
"4519"	"ID4519"	0.547076	0.570023	0
"4520"	"ID4520"	1.203753	0.226194	0
"4521"	"ID4521"	0.626529	0.000564	0
"4522"	"ID4522"	0.314492	0.00901	0
"4523"	"ID4523"	1.817525	0.344418	0
"4524"	"ID4524"	0.987088	0.980947	0
"4525"	"ID4525"	14.654593	9e-06	0
"4526"	"ID4526"	3.111688	0.154742	0
"4527"	"ID4527"	3.352906	0.007672	0
"4528"	"ID4528"	1.922994	0.117082	0
"4529"	"ID4529"	0.817123	0.621756	0
"4530"	"ID4530"	1.152325	0.051075	0
"4531"	"ID4531"	0.551809	0.488666	0
"4532"	"ID4532"	3.690609	0.001253	0
"4533"	"ID4533"	8.343777	0.028554	0
"4534"	"ID4534"	0.317853	0.001864	0
"4535"	"ID4535"	2.709209	0.183859	0
"4536"	"ID4536"	2.032257	0.348652	0
"4537"	"ID4537"	0.104747	0.083008	0
"4538"	"ID4538"	1.699486	0.152328	0
"4539"	"ID4539"	1.967537	0.013436	0
"4540"	"ID4540"	0.155154	0.025534	0
"4541"	"ID4541"	3.721212	0.082971	0
"4542"	"ID4542"	4.138892	0.003376	0
"4543"	"ID4543"	0.942846	0.934507	0
"4544"	"ID4544"	0.379609	0.000916	0
"4545"	"ID4545"	90.441247	1e-06	0
"4546"	"ID4546"	3.131719	7.6e-05	0
"4547"	"ID4547"	10.04463	0.045541	0
"4548"	"ID4548"	0.961766	0.87343	0
"4549"	"ID4549"	0.131043	0.010781	0
"4550"	"ID4550"	3.132697	0.000202	0
"4551"	"ID4551"	1.104757	0.487302	0
"4552"	"ID4552"	1.248136	0.031964	0
"4553"	"ID4553"	0.114622	1.5e-05	0
"4554"	"ID4554"	1.390148	0.489966	0
"4555"	"ID4555"	2.208638	0.453783	0
"4556"	"ID4556"	1.504563	0.042597	0
"4557"	"ID4557"	0.870349	0.879317	0
"4558"	"ID4558"	0.888974	0.004548	0
"4559"	"ID4559"	3.152464	0.087174	0
"4560"	"ID4560"	1.138359	0.630368	0
"4561"	"ID4561"	1.249577	0.476877	0
"4562"	"ID4562"	1.46533	0.575061	0
"4563"	"ID4563"	0.444151	0.005463	0
"4564"	"ID4564"	0.916296	0.890463	0
"4565"	"ID4565"	2.141689	0.167079	0
"4566"	"ID4566"	1.253318	0.570467	0
"4567"	"ID4567"	0.625497	0.179915	0
"4568"	"ID4568"	1.556038	0.051925	0
"4569"	"ID4569"	2.136566	0.324189	0
"4570"	"ID4570"	0.718991	0.728417	0
"4571"	"ID4571"	0.665171	0.360059	0
"4572"	"ID4572"	1.702369	0.062285	0
"4573"	"ID4573"	3.058522	0.001455	0
"4574"	"ID4574"	3.830182	0.028615	0
"4575"	"ID4575"	1.898516	0.019733	0
"4576"	"ID4576"	1.131545	0.108914	0
"4577"	"ID4577"	0.045897	0.049356	0
"4578"	"ID4578"	1.502146	0.497187	0
"4579"	"ID4579"	0.981448	0.651263	0
"4580"	"ID4580"	0.929388	0.918299	0
"4581"	"ID4581"	38.415375	2.6e-05	0
"4582"	"ID4582"	0.301613	0.123264	0
"4583"	"ID4583"	1.67217	0.3642	0
"4584"	"ID4584"	1.156808	0.404619	0
"4585"	"ID4585"	0.186698	0.345628	0
"4586"	"ID4586"	1.159221	0.695918	0
